movie_id,user_id,rating,date
312,1482002,4,2003-04-23
313,1482002,2,2003-04-10
329,1482002,4,2003-04-11
331,1482002,5,2003-11-30
381,1482002,3,2003-07-29
393,1482002,5,2003-07-16
457,1482002,4,2004-09-28
483,1482002,3,2003-04-10
499,1482002,2,2003-07-29
548,1482002,5,2003-07-16
550,1482002,1,2003-07-16
564,1482002,4,2003-07-29
607,1482002,5,2003-07-16
660,1482002,4,2003-07-23
662,1482002,3,2004-08-25
686,1482002,4,2003-07-16
696,1482002,3,2003-07-29
700,1482002,4,2004-08-25
705,1482002,5,2003-07-16
708,1482002,2,2003-07-30
788,1482002,4,2003-04-23
808,1482002,2,2003-07-29
829,1482002,2,2003-08-23
831,1482002,5,2003-07-16
886,1482002,4,2005-05-12
937,1482002,5,2003-07-23
940,1482002,4,2003-07-16
964,1482002,5,2004-09-13
985,1482002,5,2003-04-11
993,1482002,2,2003-07-29
1020,1482002,5,2004-04-29
1035,1482002,2,2003-07-16
1043,1482002,2,2003-07-29
1096,1482002,4,2003-05-12
1102,1482002,2,2003-04-11
1110,1482002,3,2004-05-17
1116,1482002,3,2003-07-29
1123,1482002,3,2003-07-16
1200,1482002,2,2003-07-29
1202,1482002,4,2003-04-11
1210,1482002,3,2003-07-29
1221,1482002,5,2003-07-16
1255,1482002,5,2003-07-16
1295,1482002,3,2004-08-25
1324,1482002,5,2003-04-11
1329,1482002,1,2003-07-16
1336,1482002,4,2003-08-23
1370,1482002,1,2004-02-25
1394,1482002,1,2003-08-23
1406,1482002,1,2003-06-21
1425,1482002,2,2003-07-16
1467,1482002,5,2003-07-16
1470,1482002,4,2003-11-13
1509,1482002,3,2004-09-13
1542,1482002,4,2003-04-11
1578,1482002,2,2003-07-29
1602,1482002,3,2003-07-29
1615,1482002,5,2004-02-22
1642,1482002,1,2003-05-07
1650,1482002,4,2003-09-03
1682,1482002,5,2004-02-22
1709,1482002,5,2004-08-26
1744,1482002,5,2003-04-11
1754,1482002,5,2004-07-19
1770,1482002,3,2003-04-10
1798,1482002,5,2003-05-20
1799,1482002,5,2003-08-19
1810,1482002,3,2003-07-16
1861,1482002,5,2004-02-06
1901,1482002,4,2004-08-25
1902,1482002,1,2003-07-16
1971,1482002,1,2003-07-16
1974,1482002,3,2003-04-23
1975,1482002,1,2003-09-03
1983,1482002,2,2003-07-16
2001,1482002,2,2003-07-16
2072,1482002,2,2003-07-29
2095,1482002,2,2003-08-18
2104,1482002,3,2003-08-19
2112,1482002,2,2003-11-13
2114,1482002,5,2004-06-08
2136,1482002,3,2003-07-16
2137,1482002,2,2003-07-29
2152,1482002,3,2003-04-11
2174,1482002,4,2003-07-16
2177,1482002,2,2003-07-29
2178,1482002,3,2003-05-20
2199,1482002,3,2003-07-29
2200,1482002,1,2003-08-23
2252,1482002,3,2004-02-22
2306,1482002,4,2003-08-23
2366,1482002,2,2003-07-16
2371,1482002,5,2003-07-29
2375,1482002,3,2003-11-13
2452,1482002,5,2003-04-10
2470,1482002,4,2003-07-16
2495,1482002,1,2003-07-16
2521,1482002,2,2003-08-23
2528,1482002,3,2003-07-29
2533,1482002,1,2003-07-16
2554,1482002,1,2003-05-07
2558,1482002,1,2003-08-11
2577,1482002,2,2003-07-16
2612,1482002,3,2003-04-11
2660,1482002,3,2003-05-07
2675,1482002,2,2003-07-31
2690,1482002,3,2003-04-11
2734,1482002,2,2003-08-23
2757,1482002,5,2004-02-22
2771,1482002,3,2004-08-25
2782,1482002,3,2003-08-23
2800,1482002,1,2003-04-23
2804,1482002,4,2004-08-24
2862,1482002,5,2003-04-11
2868,1482002,2,2003-07-29
2876,1482002,2,2003-07-16
2897,1482002,2,2003-07-29
2920,1482002,4,2003-07-16
2922,1482002,3,2003-04-23
2992,1482002,4,2004-03-21
3046,1482002,5,2004-08-25
3106,1482002,4,2003-04-10
3113,1482002,2,2003-07-16
3128,1482002,4,2004-08-25
3138,1482002,5,2005-05-12
3151,1482002,3,2005-02-14
3161,1482002,2,2003-07-16
3182,1482002,3,2003-07-29
3197,1482002,4,2004-10-29
3198,1482002,5,2003-08-23
3254,1482002,4,2003-08-11
3285,1482002,3,2004-08-25
3290,1482002,2,2003-04-10
3326,1482002,3,2003-07-29
3333,1482002,4,2005-05-12
3368,1482002,1,2003-04-23
3414,1482002,2,2003-07-16
3423,1482002,5,2003-11-13
3427,1482002,2,2003-11-13
3437,1482002,3,2004-04-28
3463,1482002,3,2003-05-07
3466,1482002,2,2003-04-23
3500,1482002,2,2003-07-16
3532,1482002,3,2003-07-29
3541,1482002,5,2003-07-29
3563,1482002,2,2003-05-27
3573,1482002,1,2003-08-23
3583,1482002,2,2003-07-29
3595,1482002,3,2003-07-29
3610,1482002,2,2003-05-15
3624,1482002,5,2004-05-17
3648,1482002,3,2004-08-25
3680,1482002,4,2004-08-25
3684,1482002,5,2003-04-11
3725,1482002,4,2003-07-16
3728,1482002,5,2003-11-13
3766,1482002,2,2003-07-29
3768,1482002,4,2003-08-23
3798,1482002,5,2003-04-23
3814,1482002,5,2003-07-29
3817,1482002,5,2003-06-23
3858,1482002,2,2003-07-29
3860,1482002,2,2004-02-28
3903,1482002,3,2004-10-12
3925,1482002,5,2003-09-02
3936,1482002,2,2003-07-16
3942,1482002,3,2003-07-29
3962,1482002,5,2003-11-13
4007,1482002,2,2003-07-29
4031,1482002,4,2003-07-16
4064,1482002,2,2003-07-16
4086,1482002,3,2003-07-16
4089,1482002,5,2003-05-07
4123,1482002,1,2003-07-16
4216,1482002,1,2003-08-23
4225,1482002,2,2003-07-16
4227,1482002,5,2003-05-07
4248,1482002,5,2003-07-16
4260,1482002,2,2003-04-23
4306,1482002,5,2004-08-25
4339,1482002,1,2003-08-23
4341,1482002,3,2004-08-24
4374,1482002,1,2003-08-23
4392,1482002,5,2003-04-23
4393,1482002,3,2003-08-23
4418,1482002,3,2003-07-16
4432,1482002,5,2004-08-25
4472,1482002,4,2004-10-07
4492,1482002,3,2004-06-08
4568,1482002,3,2004-08-25
4577,1482002,1,2003-04-10
4612,1482002,5,2003-11-13
4621,1482002,1,2003-09-02
4656,1482002,2,2003-05-07
4669,1482002,3,2003-07-16
4670,1482002,2,2003-08-23
4678,1482002,2,2003-07-29
4686,1482002,4,2003-07-16
4697,1482002,2,2003-08-23
4698,1482002,4,2003-11-13
4740,1482002,4,2003-05-12
4761,1482002,3,2003-07-16
4778,1482002,1,2003-07-29
4781,1482002,2,2003-04-10
4831,1482002,5,2004-09-02
4841,1482002,3,2003-08-23
4862,1482002,5,2005-02-16
4906,1482002,3,2003-09-02
4932,1482002,3,2004-08-25
4985,1482002,2,2003-07-29
5005,1482002,3,2003-07-29
5054,1482002,5,2003-05-07
5084,1482002,3,2003-11-13
5169,1482002,5,2003-08-23
5181,1482002,4,2004-09-19
5227,1482002,1,2003-09-03
5237,1482002,1,2003-08-23
5243,1482002,1,2003-04-23
5245,1482002,3,2003-07-16
5254,1482002,2,2003-07-29
5293,1482002,3,2003-05-07
5317,1482002,3,2003-04-10
5363,1482002,3,2003-04-11
5421,1482002,5,2004-08-25
5430,1482002,3,2003-07-16
5434,1482002,1,2003-07-16
5455,1482002,2,2003-07-29
5462,1482002,2,2003-08-23
5477,1482002,3,2003-12-09
5496,1482002,2,2005-02-14
5499,1482002,2,2003-07-29
5538,1482002,2,2003-05-07
5562,1482002,5,2003-07-16
5571,1482002,2,2003-08-23
5582,1482002,5,2004-07-19
5587,1482002,3,2004-08-25
5607,1482002,1,2003-07-16
5614,1482002,2,2003-04-10
5628,1482002,2,2003-04-23
5651,1482002,4,2003-08-23
5665,1482002,5,2003-07-16
5692,1482002,2,2003-07-29
5695,1482002,4,2004-08-24
5708,1482002,4,2003-07-16
5727,1482002,5,2003-08-23
5760,1482002,4,2004-05-01
5762,1482002,3,2004-06-18
5787,1482002,5,2003-07-16
5793,1482002,5,2004-02-06
5882,1482002,3,2003-07-16
5890,1482002,3,2003-08-23
5894,1482002,4,2003-07-29
5903,1482002,3,2003-07-29
5922,1482002,5,2003-07-29
5924,1482002,4,2003-04-10
5926,1482002,1,2003-04-10
5939,1482002,2,2003-04-11
5946,1482002,1,2003-07-16
6029,1482002,3,2003-04-10
6037,1482002,5,2003-11-13
6042,1482002,2,2004-09-13
6050,1482002,3,2003-07-29
6068,1482002,3,2003-07-16
6127,1482002,2,2003-08-23
6133,1482002,4,2003-07-16
6177,1482002,5,2004-08-25
6180,1482002,2,2003-07-29
6193,1482002,2,2003-07-29
6196,1482002,5,2003-04-23
6243,1482002,4,2003-07-29
6245,1482002,4,2003-05-07
6274,1482002,5,2003-05-07
6287,1482002,3,2003-04-23
6327,1482002,5,2004-08-26
6337,1482002,3,2003-07-16
6347,1482002,2,2003-04-11
6350,1482002,4,2003-04-11
6352,1482002,1,2003-07-16
6357,1482002,5,2003-11-13
6449,1482002,3,2003-07-16
6510,1482002,5,2003-08-23
6523,1482002,4,2003-07-29
6552,1482002,3,2003-08-23
6555,1482002,3,2003-08-23
6631,1482002,3,2005-06-19
6647,1482002,4,2003-07-29
6661,1482002,2,2003-08-23
6692,1482002,4,2003-05-07
6702,1482002,5,2004-07-25
6708,1482002,4,2003-07-16
6716,1482002,5,2003-07-16
6718,1482002,1,2003-07-16
6720,1482002,2,2004-08-25
6729,1482002,2,2003-07-16
6736,1482002,4,2005-10-02
6739,1482002,5,2003-04-10
6797,1482002,5,2003-11-13
6829,1482002,3,2003-11-13
6833,1482002,1,2003-08-23
6844,1482002,1,2003-09-02
6849,1482002,4,2003-07-16
6908,1482002,3,2003-07-16
6942,1482002,5,2003-07-16
6961,1482002,2,2003-07-16
6971,1482002,1,2003-08-23
6974,1482002,1,2003-04-10
6994,1482002,3,2004-08-23
7032,1482002,2,2003-08-23
7057,1482002,5,2005-05-12
7112,1482002,5,2003-07-16
7125,1482002,5,2003-07-16
7145,1482002,1,2003-07-16
7163,1482002,3,2003-04-23
7180,1482002,2,2003-07-16
7193,1482002,5,2003-12-09
7219,1482002,5,2003-07-29
7234,1482002,2,2003-04-10
7240,1482002,5,2003-05-12
7253,1482002,4,2003-09-05
7330,1482002,5,2003-07-30
7371,1482002,5,2003-07-16
7383,1482002,3,2003-07-16
7391,1482002,2,2003-04-11
7395,1482002,1,2003-07-16
7397,1482002,3,2003-04-10
7399,1482002,4,2003-07-16
7416,1482002,1,2003-04-23
7438,1482002,1,2004-07-03
7442,1482002,2,2003-08-23
7493,1482002,2,2003-07-16
7494,1482002,2,2003-07-16
7509,1482002,3,2003-07-16
7511,1482002,5,2003-04-10
7521,1482002,2,2003-05-27
7523,1482002,3,2003-04-10
7545,1482002,1,2003-08-23
7590,1482002,5,2003-07-16
7613,1482002,4,2004-08-25
7639,1482002,5,2004-10-07
7695,1482002,5,2003-11-13
7701,1482002,5,2003-08-23
7708,1482002,2,2003-07-29
7718,1482002,3,2003-07-16
7728,1482002,1,2003-08-23
7745,1482002,4,2003-08-23
7767,1482002,3,2003-04-23
7779,1482002,4,2003-08-23
7814,1482002,3,2003-07-29
7826,1482002,3,2003-07-16
7841,1482002,5,2003-07-16
7879,1482002,5,2003-08-23
7897,1482002,3,2003-08-26
7899,1482002,2,2003-07-29
7922,1482002,4,2004-02-22
7937,1482002,3,2003-04-11
7997,1482002,4,2004-10-12
8079,1482002,4,2004-08-25
8107,1482002,5,2003-07-10
8118,1482002,4,2003-07-16
8158,1482002,1,2003-07-29
8171,1482002,1,2003-07-16
8181,1482002,2,2004-08-25
8229,1482002,5,2004-06-08
8232,1482002,5,2003-08-23
8325,1482002,2,2003-07-29
8334,1482002,5,2004-08-25
8376,1482002,4,2003-08-23
8379,1482002,2,2003-05-07
8387,1482002,2,2003-08-23
8428,1482002,2,2003-07-16
8467,1482002,4,2004-08-25
8515,1482002,3,2003-07-16
8531,1482002,5,2003-08-23
8535,1482002,5,2004-06-27
8563,1482002,3,2003-07-29
8596,1482002,5,2003-06-19
8623,1482002,3,2004-07-01
8636,1482002,2,2004-10-09
8644,1482002,3,2003-07-23
8651,1482002,1,2003-08-23
8669,1482002,1,2003-05-15
8679,1482002,4,2003-09-02
8687,1482002,3,2003-04-24
8743,1482002,3,2003-04-10
8764,1482002,3,2003-04-10
8806,1482002,4,2003-04-10
8808,1482002,5,2004-06-30
8809,1482002,2,2003-07-16
8826,1482002,2,2003-07-29
8839,1482002,3,2003-07-29
8846,1482002,1,2003-04-10
8851,1482002,4,2004-08-18
8881,1482002,5,2003-11-13
8915,1482002,5,2003-06-19
8989,1482002,1,2003-04-23
9003,1482002,3,2003-07-16
9005,1482002,4,2003-08-23
9051,1482002,3,2003-05-20
9070,1482002,3,2004-02-22
9072,1482002,2,2003-07-16
9074,1482002,5,2003-11-13
9112,1482002,2,2003-07-16
9116,1482002,2,2003-07-16
9131,1482002,2,2003-07-29
9154,1482002,3,2003-08-23
9160,1482002,3,2004-09-13
9188,1482002,1,2003-07-16
9208,1482002,4,2003-08-23
8,1483807,3,2005-04-27
30,1483807,4,2004-06-15
97,1483807,4,2004-06-19
111,1483807,2,2004-05-07
313,1483807,3,2004-10-29
357,1483807,4,2004-06-04
361,1483807,4,2005-07-02
482,1483807,4,2004-06-15
483,1483807,2,2003-08-17
571,1483807,4,2004-06-25
735,1483807,3,2004-09-07
789,1483807,4,2003-08-17
985,1483807,3,2003-12-19
989,1483807,3,2005-01-28
1102,1483807,4,2003-11-25
1110,1483807,3,2004-06-15
1134,1483807,4,2005-10-04
1145,1483807,3,2003-08-17
1220,1483807,3,2004-10-10
1267,1483807,3,2003-12-19
1428,1483807,3,2003-12-19
1479,1483807,3,2004-08-31
1482,1483807,2,2004-06-02
1542,1483807,5,2003-08-17
1615,1483807,5,2003-08-17
1744,1483807,4,2003-08-17
1833,1483807,3,2004-10-23
1865,1483807,4,2004-10-18
1918,1483807,2,2004-12-27
1962,1483807,4,2004-09-07
2015,1483807,4,2003-08-01
2122,1483807,5,2004-10-29
2139,1483807,3,2004-10-29
2465,1483807,3,2003-07-18
2580,1483807,4,2004-02-24
2660,1483807,5,2003-08-17
2874,1483807,4,2004-12-16
3106,1483807,4,2003-08-17
3125,1483807,4,2005-01-12
3177,1483807,4,2003-11-28
3254,1483807,3,2003-11-28
3282,1483807,4,2005-04-24
3371,1483807,5,2004-06-04
3610,1483807,2,2003-12-19
3703,1483807,3,2004-12-07
3825,1483807,3,2003-08-17
3962,1483807,5,2004-02-14
4040,1483807,3,2004-05-02
4123,1483807,3,2003-12-19
4393,1483807,4,2003-12-19
4420,1483807,3,2004-10-29
4432,1483807,4,2004-01-19
4577,1483807,3,2003-08-17
4633,1483807,5,2005-07-02
4670,1483807,3,2003-12-19
4671,1483807,4,2004-10-10
4698,1483807,3,2003-12-19
4745,1483807,3,2003-12-19
4972,1483807,4,2004-08-22
5054,1483807,3,2004-10-29
5104,1483807,3,2003-07-29
5112,1483807,2,2003-08-17
5118,1483807,3,2005-01-13
5257,1483807,3,2004-11-05
5296,1483807,3,2004-04-24
5317,1483807,3,2003-08-17
5434,1483807,3,2003-12-19
5582,1483807,3,2005-04-14
5628,1483807,4,2003-08-17
5646,1483807,3,2003-08-30
5695,1483807,1,2004-08-31
5862,1483807,4,2004-06-15
6066,1483807,4,2005-04-14
6117,1483807,4,2003-08-17
6119,1483807,3,2004-06-04
6166,1483807,4,2004-11-01
6240,1483807,4,2004-10-29
6274,1483807,3,2003-08-17
6287,1483807,4,2004-10-29
6386,1483807,4,2003-08-17
6408,1483807,4,2003-08-17
6475,1483807,4,2005-04-27
6596,1483807,3,2005-06-30
6859,1483807,3,2004-05-07
6908,1483807,3,2003-08-17
6966,1483807,3,2004-01-28
6974,1483807,4,2004-06-19
7024,1483807,1,2004-02-27
7234,1483807,4,2003-08-17
7364,1483807,4,2003-08-17
7430,1483807,5,2004-12-13
7445,1483807,5,2005-08-04
7617,1483807,3,2004-10-29
7624,1483807,4,2004-10-29
7742,1483807,5,2005-06-12
8066,1483807,4,2003-12-19
8181,1483807,3,2004-10-29
8295,1483807,3,2004-02-27
8393,1483807,2,2005-07-17
8524,1483807,4,2004-06-04
8584,1483807,3,2004-06-08
8782,1483807,3,2004-08-31
8832,1483807,5,2003-12-19
8848,1483807,4,2004-08-11
8960,1483807,4,2003-08-17
8966,1483807,3,2004-06-02
9023,1483807,2,2004-02-24
9048,1483807,4,2004-07-07
9110,1483807,4,2003-08-17
9188,1483807,2,2003-12-19
9210,1483807,4,2003-11-28
295,1492875,3,2004-06-09
443,1492875,4,2004-06-09
571,1492875,5,2005-02-20
788,1492875,3,2004-07-20
1145,1492875,3,2004-02-18
1255,1492875,2,2004-08-25
1542,1492875,5,2004-06-09
1754,1492875,4,2004-06-09
2152,1492875,4,2004-09-02
2161,1492875,4,2004-09-02
2594,1492875,3,2004-02-18
2660,1492875,5,2004-06-28
3151,1492875,5,2005-05-27
3253,1492875,5,2004-09-02
3367,1492875,3,2004-06-16
3371,1492875,4,2004-06-09
3756,1492875,2,2004-06-09
3860,1492875,4,2004-06-09
4306,1492875,5,2004-09-02
4356,1492875,3,2004-06-09
4358,1492875,3,2004-02-18
4472,1492875,4,2004-05-26
4640,1492875,5,2004-02-18
4641,1492875,3,2004-06-09
4948,1492875,2,2004-07-19
4996,1492875,3,2004-09-02
5181,1492875,3,2004-06-28
5628,1492875,3,2004-02-18
5843,1492875,2,2004-05-26
5862,1492875,3,2004-06-09
5926,1492875,5,2005-06-30
6287,1492875,5,2004-06-09
7219,1492875,1,2004-08-25
7430,1492875,5,2004-06-09
7563,1492875,2,2004-07-01
7617,1492875,5,2004-06-09
8066,1492875,3,2005-03-19
8644,1492875,4,2004-06-09
8846,1492875,5,2004-06-09
8904,1492875,4,2004-02-18
28,1497227,4,2003-05-25
329,1497227,2,2001-11-17
357,1497227,4,2005-08-12
361,1497227,4,2005-08-10
406,1497227,3,2005-08-24
457,1497227,5,2005-08-12
571,1497227,5,2001-09-23
759,1497227,2,2001-10-17
886,1497227,4,2005-08-12
985,1497227,3,2001-09-23
1102,1497227,4,2003-05-13
1145,1497227,2,2001-10-15
1180,1497227,5,2005-08-12
1692,1497227,5,2004-12-03
1905,1497227,5,2005-08-12
1962,1497227,4,2005-08-12
1975,1497227,2,2001-10-26
1983,1497227,4,2001-11-17
2290,1497227,4,2005-08-10
2372,1497227,4,2005-08-12
2452,1497227,5,2003-05-13
2782,1497227,5,2005-08-12
2862,1497227,5,2005-08-12
2913,1497227,5,2005-08-12
3079,1497227,5,2005-08-10
3148,1497227,4,2005-08-12
3290,1497227,5,2005-08-26
3320,1497227,4,2003-05-30
3368,1497227,2,2001-10-18
3427,1497227,1,2003-05-13
3466,1497227,2,2001-10-24
3624,1497227,4,2005-08-12
3905,1497227,4,2003-05-13
3962,1497227,5,2005-08-10
4043,1497227,3,2003-05-13
4100,1497227,3,2001-10-30
4123,1497227,4,2001-10-24
4356,1497227,4,2003-06-01
4432,1497227,3,2005-08-12
4545,1497227,4,2004-09-04
4640,1497227,5,2005-08-12
4656,1497227,4,2001-09-23
5054,1497227,4,2001-09-23
5245,1497227,4,2001-11-29
5401,1497227,4,2005-08-12
5496,1497227,3,2005-08-12
5862,1497227,5,2001-11-08
6029,1497227,2,2003-06-03
6030,1497227,4,2005-08-20
6037,1497227,4,2005-08-12
6274,1497227,4,2001-09-23
6475,1497227,5,2005-08-10
6555,1497227,4,2003-05-30
6720,1497227,4,2003-05-13
7230,1497227,5,2005-08-14
7430,1497227,5,2004-05-01
7521,1497227,3,2001-10-18
7533,1497227,4,2001-10-06
7624,1497227,4,2001-09-23
7745,1497227,3,2001-09-23
7937,1497227,4,2001-09-30
8387,1497227,3,2003-05-13
8393,1497227,3,2005-08-10
8644,1497227,5,2005-08-12
8759,1497227,4,2005-08-18
8904,1497227,5,2005-08-14
8915,1497227,4,2004-09-04
8954,1497227,3,2003-05-13
357,1499671,4,2004-08-09
361,1499671,3,2005-09-08
571,1499671,3,2004-05-22
607,1499671,3,2004-12-07
886,1499671,4,2005-09-08
896,1499671,2,2004-06-01
1027,1499671,3,2004-06-06
1073,1499671,3,2005-07-07
1145,1499671,4,2004-05-22
1289,1499671,2,2004-06-06
1406,1499671,4,2004-12-07
1470,1499671,4,2004-09-30
1542,1499671,4,2004-05-22
1615,1499671,4,2004-06-01
1798,1499671,4,2004-05-22
1962,1499671,3,2004-12-07
2016,1499671,4,2004-06-01
2152,1499671,3,2004-06-01
2153,1499671,2,2004-06-01
2212,1499671,4,2005-11-04
2290,1499671,4,2004-12-11
2372,1499671,4,2005-02-16
2391,1499671,3,2005-02-01
2430,1499671,4,2005-02-25
2660,1499671,3,2004-06-01
2862,1499671,5,2004-05-22
2913,1499671,4,2005-06-27
3058,1499671,3,2004-12-11
3098,1499671,3,2004-05-22
3151,1499671,3,2005-04-18
3282,1499671,3,2005-04-09
3427,1499671,3,2004-12-07
3624,1499671,4,2004-09-14
3860,1499671,3,2004-06-14
3938,1499671,5,2004-12-03
3962,1499671,5,2004-05-22
4123,1499671,3,2004-06-01
4155,1499671,3,2004-06-10
4270,1499671,5,2004-06-01
4302,1499671,4,2004-12-07
4432,1499671,4,2004-06-01
4472,1499671,4,2004-06-28
4628,1499671,4,2004-09-30
4640,1499671,5,2004-06-01
4656,1499671,3,2004-06-01
4658,1499671,4,2004-05-22
4820,1499671,2,2005-02-22
4883,1499671,4,2004-06-06
4884,1499671,4,2005-10-25
4951,1499671,4,2004-06-14
5004,1499671,4,2005-04-09
5054,1499671,3,2004-05-22
5055,1499671,4,2004-06-06
5085,1499671,4,2004-05-22
5137,1499671,4,2004-12-11
5169,1499671,2,2004-06-06
5181,1499671,5,2004-10-13
5239,1499671,3,2005-12-06
5293,1499671,4,2004-12-07
5317,1499671,3,2004-05-22
5318,1499671,3,2004-06-01
5345,1499671,3,2005-04-18
5628,1499671,2,2004-06-06
5775,1499671,3,2004-06-06
6030,1499671,3,2004-05-22
6037,1499671,4,2005-06-08
6042,1499671,2,2005-09-08
6206,1499671,3,2004-05-22
6287,1499671,3,2004-05-22
6398,1499671,2,2004-06-01
6475,1499671,4,2005-06-27
6510,1499671,3,2004-06-08
6615,1499671,4,2004-12-07
6760,1499671,4,2004-05-22
6859,1499671,4,2004-10-19
6931,1499671,3,2004-06-03
6971,1499671,5,2005-10-25
7155,1499671,4,2004-05-22
7193,1499671,5,2005-11-11
7523,1499671,4,2004-09-30
7584,1499671,5,2004-12-11
7624,1499671,5,2004-05-22
7745,1499671,4,2005-04-09
7989,1499671,3,2004-06-08
8066,1499671,3,2004-09-30
8159,1499671,1,2004-05-22
8413,1499671,4,2005-04-09
8531,1499671,4,2004-06-28
8596,1499671,4,2005-02-28
8644,1499671,4,2004-05-22
8743,1499671,4,2004-06-01
8764,1499671,4,2004-12-22
8904,1499671,4,2004-09-30
9111,1499671,4,2004-06-16
9134,1499671,1,2004-12-22
9189,1499671,4,2004-06-01
28,1499745,3,2004-12-05
30,1499745,3,2004-06-06
175,1499745,3,2003-01-22
189,1499745,3,2003-12-04
191,1499745,4,2004-01-07
256,1499745,3,2002-03-01
312,1499745,2,2002-03-01
329,1499745,4,2002-03-01
331,1499745,3,2004-02-09
457,1499745,3,2004-11-02
482,1499745,3,2004-06-06
483,1499745,3,2003-09-08
494,1499745,4,2005-10-01
571,1499745,4,2002-01-01
607,1499745,3,2005-10-01
696,1499745,3,2005-10-01
708,1499745,3,2002-01-01
896,1499745,3,2004-08-03
953,1499745,1,2003-12-04
985,1499745,4,2002-01-01
1102,1499745,3,2005-10-01
1144,1499745,3,2005-06-20
1145,1499745,3,2005-10-16
1175,1499745,3,2003-07-02
1267,1499745,3,2004-07-12
1307,1499745,3,2004-07-12
1406,1499745,3,2003-12-04
1542,1499745,3,2002-03-01
1561,1499745,2,2004-08-29
1600,1499745,2,2004-08-03
1642,1499745,3,2005-10-16
1744,1499745,3,2002-03-01
1770,1499745,2,2002-05-13
1798,1499745,5,2003-01-22
1819,1499745,2,2004-07-12
1853,1499745,3,2004-06-06
1854,1499745,2,2002-05-13
1939,1499745,2,2005-10-16
1963,1499745,2,2002-04-10
1995,1499745,2,2002-04-25
2009,1499745,3,2005-10-16
2015,1499745,3,2004-06-06
2095,1499745,2,2003-01-22
2122,1499745,3,2004-02-09
2152,1499745,2,2002-03-01
2178,1499745,2,2002-03-01
2209,1499745,3,2002-03-01
2254,1499745,3,2003-09-08
2314,1499745,1,2002-03-01
2362,1499745,4,2005-10-01
2443,1499745,4,2002-03-01
2452,1499745,5,2003-08-18
2456,1499745,4,2004-01-07
2462,1499745,3,2005-10-16
2465,1499745,3,2004-02-09
2470,1499745,3,2005-10-16
2660,1499745,3,2002-03-03
2782,1499745,4,2002-01-01
2800,1499745,3,2002-09-11
2862,1499745,4,2002-03-01
2890,1499745,3,2005-10-16
2900,1499745,4,2004-03-01
3030,1499745,1,2002-05-24
3058,1499745,3,2004-06-06
3079,1499745,4,2004-07-12
3150,1499745,4,2004-05-01
3232,1499745,4,2004-06-06
3254,1499745,3,2004-08-29
3290,1499745,3,2003-01-22
3295,1499745,3,2003-12-04
3314,1499745,3,2005-10-01
3342,1499745,3,2002-04-10
3371,1499745,4,2004-08-03
3427,1499745,3,2004-07-12
3434,1499745,4,2002-11-07
3489,1499745,3,2003-08-18
3541,1499745,3,2003-01-22
3579,1499745,3,2004-08-03
3605,1499745,4,2002-03-03
3610,1499745,3,2004-07-12
3624,1499745,3,2005-10-01
3648,1499745,3,2005-10-01
3684,1499745,3,2003-01-22
3715,1499745,2,2005-10-16
3716,1499745,3,2002-03-01
3782,1499745,3,2005-06-20
3817,1499745,3,2005-10-16
3825,1499745,3,2004-08-03
3925,1499745,3,2004-01-07
3938,1499745,4,2004-12-05
3962,1499745,4,2004-07-12
4056,1499745,2,2003-09-08
4123,1499745,3,2005-06-20
4256,1499745,3,2005-10-01
4306,1499745,4,2002-01-01
4330,1499745,4,2005-06-20
4341,1499745,3,2003-02-13
4345,1499745,4,2004-08-29
4520,1499745,3,2003-01-22
4522,1499745,3,2004-07-12
4545,1499745,4,2005-10-16
4612,1499745,2,2003-07-16
4636,1499745,3,2002-04-25
4656,1499745,4,2002-01-01
4698,1499745,1,2002-03-01
4727,1499745,4,2005-10-01
4778,1499745,3,2005-10-16
4852,1499745,3,2005-10-16
4874,1499745,2,2002-03-01
4884,1499745,3,2005-10-16
4932,1499745,4,2002-03-01
4951,1499745,3,2004-07-12
4996,1499745,4,2004-08-03
5075,1499745,4,2004-02-09
5156,1499745,3,2005-06-20
5169,1499745,3,2005-10-16
5181,1499745,3,2004-08-29
5253,1499745,3,2005-10-16
5345,1499745,4,2005-06-20
5373,1499745,2,2002-06-10
5435,1499745,3,2005-10-16
5472,1499745,4,2005-06-20
5562,1499745,5,2005-10-01
5571,1499745,3,2002-03-01
5582,1499745,4,2005-10-01
5614,1499745,2,2003-08-18
5659,1499745,3,2002-07-03
5692,1499745,2,2004-08-29
5775,1499745,4,2004-02-09
5793,1499745,4,2004-02-09
5862,1499745,4,2004-07-12
5939,1499745,4,2002-03-01
6018,1499745,3,2003-12-04
6029,1499745,4,2002-12-24
6037,1499745,4,2003-04-14
6050,1499745,5,2002-03-01
6099,1499745,4,2002-03-01
6196,1499745,3,2002-03-01
6266,1499745,3,2005-10-16
6268,1499745,2,2003-12-04
6274,1499745,3,2002-03-01
6281,1499745,3,2005-10-16
6287,1499745,3,2003-09-08
6329,1499745,2,2002-03-01
6339,1499745,3,2005-10-16
6464,1499745,2,2004-08-03
6482,1499745,2,2002-01-01
6510,1499745,5,2004-07-12
6552,1499745,3,2002-01-01
6637,1499745,4,2005-10-16
6641,1499745,4,2004-06-06
6716,1499745,3,2005-06-20
6720,1499745,5,2005-10-16
6739,1499745,4,2005-10-16
6796,1499745,2,2002-03-01
6797,1499745,4,2005-10-01
